id,app_data,snr,rssi,duty_cycle_remaining,is_primary,receive_time,seq,frequency,spf,power,airtime,coderate,bandwidth,msg_group_number,message_type_id,ap_id,node_id,dev_id,application_id,battery
49300,QjVCQkJCAA==,9.25,-76,34758,t,2023-09-22 08:46:16.013,52144,866100000,7,0,-1139706637,4/7,125000,566,1,777777,d3d3,49270,,
49301,QjVCQkJCAA==,9.75,-89,34121,t,2023-09-22 08:46:23.055,15992,866100000,11,0,-1139699677,4/7,125000,1432,1,777777,VVVV,49271,,
49302,QjVCQkJCAA==,11.75,-75,33331,t,2023-09-22 08:46:28.582,13903,866700000,8,0,-1139694341,4/7,125000,1324,1,777777,u7u7,49272,,
49303,QjVCQkJCAA==,12.75,-63,33218,t,2023-09-22 08:46:32.61,41214,866100000,9,0,-1139689971,4/7,125000,1143,1,777777,mZmZ,49273,,
49304,QjVCQkJCAA==,9,-75,53,f,2023-09-22 08:46:35.578,15994,866500000,11,0,-1139687022,4/7,125000,1433,1,333333,VVVV,49274,,
49305,QjVCQkJCAA==,8.25,-73,32906,t,2023-09-22 08:46:35.579,15994,866500000,11,0,-1139687011,4/7,125000,1433,1,777777,VVVV,49275,,
49306,QjVCQkJCAA==,11.5,-95,53,f,2023-09-22 08:46:39.584,13905,866100000,8,0,-1139683002,4/7,125000,1325,1,333333,u7u7,49276,,
49307,QjVCQkJCAA==,11.5,-78,32116,t,2023-09-22 08:46:39.585,13905,866100000,8,0,-1139683003,4/7,125000,1325,1,777777,u7u7,49277,,
49308,QjVCQkJCAA==,12.75,-59,32003,t,2023-09-22 08:46:44.109,41216,866300000,9,0,-1139678678,4/7,125000,1144,1,777777,mZmZ,49278,,
49309,QjVCQkJCAA==,10.25,-80,53,f,2023-09-22 08:46:48.098,15996,866100000,11,0,-1139674493,4/7,125000,1434,1,333333,VVVV,49279,,
49310,QjVCQkJCAA==,10.5,-80,31806,t,2023-09-22 08:46:48.1,15996,866100000,11,0,-1139674496,4/7,125000,1434,1,777777,VVVV,49280,,
49311,QjVCQkJCAA==,11.5,-91,53,f,2023-09-22 08:46:50.599,13907,866700000,8,0,-1139672006,4/7,125000,1326,1,333333,u7u7,49281,,
49312,QjVCQkJCAA==,11.25,-78,31016,t,2023-09-22 08:46:50.601,13907,866700000,8,0,-1139671999,4/7,125000,1326,1,777777,u7u7,49282,,
49313,QjVCQkJCAA==,11.25,-60,30903,t,2023-09-22 08:46:55.123,41218,866100000,9,0,-1139667301,4/7,125000,1145,1,777777,mZmZ,49283,,
